71,0,0,0,33,9,-70,34,0,70,-100,67,-70,-111,-3,70
78,0,0,0,32,0,-70,32,-3,70,-116,-3,-70,-116,31,70
85,0,0,0,36,-2,-70,36,-8,70,-107,-17,-70,-94,55,70
92,0,0,0,38,-5,-70,38,-1,70,-119,30,-70,-96,9,70
99,0,0,0,42,-9,-70,43,-5,70,-111,68,-70,-101,-34,70
106,0,0,0,41,-8,-70,42,-7,70,-94,44,-70,-108,1,70
113,0,0,0,33,2,-70,34,-3,70,-114,-25,-70,-123,48,70
120,0,0,0,38,-1,-70,37,-6,70,-110,-12,-70,-86,62,70
127,0,0,0,42,-7,-70,42,-1,70,-117,27,-70,-97,14,70
134,0,0,0,34,-13,-70,36,-9,70,-112,61,-70,-110,-16,70
141,0,0,0,34,-8,-70,34,-4,70,-99,31,-70,-110,18,70
