43,0,0,0,-6,-48,70,-5,-7,-70,-114,-12,70,-129,-44,-70
50,0,0,0,-15,-44,70,8,32,-70,-117,27,70,-119,-83,-70
57,0,0,0,-8,-37,70,-11,-16,-70,-126,-16,70,-111,-48,-70
64,0,0,0,7,42,70,-10,-69,-70,-121,-59,70,-125,28,-70
71,0,0,0,-11,19,70,-20,-42,-70,-107,-56,70,-129,1,-70
78,0,0,0,-6,-40,70,12,35,-70,-111,14,70,-123,-44,-70
85,0,0,0,-5,-62,70,13,42,-70,-120,13,70,-109,-76,-70
92,0,0,0,1,-27,70,-15,-19,-70,-133,-39,70,-123,-5,-70
99,0,0,0,6,15,70,-4,-54,-70,-118,-83,70,-130,30,-70
106,0,0,0,-2,-35,70,-2,7,-70,-92,-34,70,-120,-20,-70
