57,0,0,0,38,3,70,36,-4,-70,-89,-16,70,-82,-31,-70
64,0,0,0,29,5,70,27,-2,-70,-101,-51,70,-105,21,-70
71,0,0,0,33,0,70,33,-5,-70,-81,-60,70,-104,7,-70
78,0,0,0,33,-2,70,37,3,-70,-88,-7,70,-102,-33,-70
85,0,0,0,42,1,70,43,8,-70,-89,24,70,-84,-64,-70
92,0,0,0,40,-2,70,42,1,-70,-94,-4,70,-79,-53,-70
99,0,0,0,25,2,70,29,5,-70,-108,-43,70,-104,17,-70
106,0,0,0,28,-8,70,28,2,-70,-93,-72,70,-100,23,-70
113,0,0,0,34,-1,70,25,9,-70,-86,-34,70,-109,-11,-70
120,0,0,0,20,-6,70,34,14,-70,-96,19,70,-97,-46,-70
127,0,0,0,29,-16,70,33,5,-70,-90,10,70,-85,-61,-70
