22,0,0,0,-3,-47,70,9,17,-70,-110,-1,70,-123,-49,-70
29,0,0,0,-6,-57,70,30,44,-70,-120,19,70,-123,-82,-70
36,0,0,0,-7,8,70,-5,-26,-70,-116,-19,70,-103,-42,-70
43,0,0,0,27,54,70,8,-92,-70,-118,-58,70,-119,23,-70
50,0,0,0,13,30,70,-6,-55,-70,-94,-46,70,-116,-9,-70
57,0,0,0,-7,-43,70,19,47,-70,-104,16,70,-118,-44,-70
64,0,0,0,3,-67,70,39,48,-70,-118,10,70,-110,-74,-70
71,0,0,0,-12,4,70,-16,-19,-70,-129,-37,70,-115,-10,-70
78,0,0,0,25,34,70,4,-64,-70,-118,-80,70,-121,28,-70
85,0,0,0,1,-25,70,-1,4,-70,-95,-38,70,-119,-10,-70
92,0,0,0,1,-71,70,36,66,-70,-112,27,70,-117,-49,-70
