8,0,0,0,-9,24,-70,-13,-14,70,-97,58,-70,-106,2,70
15,0,0,0,-16,48,-70,-10,-36,70,-116,-21,-70,-111,43,70
22,0,0,0,-23,52,-70,-19,-32,70,-127,-26,-70,-109,72,70
29,0,0,0,-15,-1,-70,-13,17,70,-121,25,-70,-105,26,70
36,0,0,0,23,-45,-70,-3,38,70,-105,65,-70,-98,-41,70
43,0,0,0,-9,-38,-70,-16,20,70,-105,71,-70,-116,-20,70
50,0,0,0,-10,14,-70,0,-29,70,-109,1,-70,-117,35,70
57,0,0,0,-12,39,-70,5,-32,70,-111,-39,-70,-107,83,70
64,0,0,0,-12,10,-70,-2,22,70,-116,12,-70,-87,68,70
71,0,0,0,1,-44,-70,-6,48,70,-114,53,-70,-108,-16,70
78,0,0,0,2,-43,-70,-17,51,70,-103,80,-70,-112,-16,70
