57,0,0,0,16,6,70,-4,-19,-70,-84,18,70,-98,-56,-70
64,0,0,0,9,2,70,-8,-30,-70,-94,7,70,-96,-67,-70
71,0,0,0,5,2,70,-7,-52,-70,-111,-16,70,-94,-14,-70
78,0,0,0,12,-3,70,-9,-56,-70,-103,-41,70,-101,0,-70
85,0,0,0,14,8,70,-3,-13,-70,-95,-34,70,-98,-21,-70
92,0,0,0,28,-1,70,21,3,-70,-91,-9,70,-105,-35,-70
99,0,0,0,29,-1,70,25,-1,-70,-96,-7,70,-93,-39,-70
106,0,0,0,21,0,70,16,6,-70,-103,-30,70,-106,0,-70
113,0,0,0,22,0,70,18,1,-70,-98,-58,70,-102,18,-70
120,0,0,0,47,3,70,21,6,-70,-77,-31,70,-91,-6,-70
127,0,0,0,6,-57,70,19,19,-70,-95,11,70,-107,-39,-70
134,0,0,0,2,-65,70,29,13,-70,-89,9,70,-88,-63,-70
141,0,0,0,27,-1,70,20,11,-70,-100,-27,70,-93,4,-70
148,0,0,0,21,23,70,20,4,-70,-89,-61,70,-97,28,-70
155,0,0,0,23,2,70,16,3,-70,-77,-34,70,-101,-5,-70
