78,0,0,0,-10,-23,70,-11,-40,-70,-95,-4,70,-94,-50,-70
85,0,0,0,10,37,70,-8,-52,-70,-101,-30,70,-105,3,-70
92,0,0,0,16,32,70,-10,-47,-70,-92,-48,70,-100,5,-70
99,0,0,0,-3,-2,70,-9,-27,-70,-76,-29,70,-88,-19,-70
106,0,0,0,-14,-32,70,-9,0,-70,-98,-2,70,-99,-37,-70
113,0,0,0,0,-33,70,0,7,-70,-86,17,70,-89,-56,-70
120,0,0,0,-6,-28,70,-5,-35,-70,-91,-11,70,-86,-50,-70
127,0,0,0,1,30,70,-7,-46,-70,-99,-33,70,-93,6,-70
134,0,0,0,12,33,70,-12,-46,-70,-85,-56,70,-100,16,-70
141,0,0,0,-4,0,70,-13,-12,-70,-77,-30,70,-93,-15,-70
148,0,0,0,5,-45,70,-3,30,-70,-90,10,70,-96,-45,-70
155,0,0,0,-3,-59,70,-4,23,-70,-90,7,70,-85,-49,-70
162,0,0,0,-16,-31,70,-18,-12,-70,-105,-33,70,-98,8,-70
169,0,0,0,10,9,70,-12,-28,-70,-89,-63,70,-95,23,-70
