85,0,0,0,32,3,70,37,-15,-70,-90,-36,70,-100,6,-70
92,0,0,0,22,-2,70,30,-8,-70,-86,-51,70,-98,3,-70
99,0,0,0,32,-5,70,24,-5,-70,-95,-7,70,-106,-21,-70
106,0,0,0,34,0,70,38,-2,-70,-81,21,70,-93,-50,-70
113,0,0,0,28,-1,70,31,-5,-70,-102,-4,70,-93,-44,-70
120,0,0,0,22,2,70,28,-3,-70,-100,-29,70,-101,9,-70
127,0,0,0,21,-2,70,31,-2,-70,-95,-56,70,-104,16,-70
134,0,0,0,27,-7,70,33,-6,-70,-86,-19,70,-97,-10,-70
141,0,0,0,43,-6,70,39,0,-70,-79,18,70,-92,-41,-70
148,0,0,0,25,-1,70,34,1,-70,-94,11,70,-93,-58,-70
155,0,0,0,24,-1,70,30,-1,-70,-105,-26,70,-99,2,-70
162,0,0,0,22,-8,70,24,-4,-70,-99,-52,70,-107,21,-70
169,0,0,0,22,-8,70,30,-6,-70,-82,-33,70,-102,-11,-70
