36,0,0,0,-9,5,70,-19,-45,-70,-90,-43,70,-104,-33,-70
43,0,0,0,-17,-51,70,-4,-4,-70,-99,19,70,-116,-70,-70
50,0,0,0,-8,-45,70,-6,-10,-70,-105,-1,70,-103,-74,-70
57,0,0,0,-2,12,70,-17,-44,-70,-103,-38,70,-104,-19,-70
64,0,0,0,6,22,70,-20,-51,-70,-99,-67,70,-109,14,-70
71,0,0,0,-1,-33,70,-6,-6,-70,-83,-37,70,-110,-22,-70
78,0,0,0,-22,-45,70,0,33,-70,-108,17,70,-120,-57,-70
85,0,0,0,-25,-36,70,-4,11,-70,-108,-5,70,-100,-65,-70
92,0,0,0,-5,8,70,-21,-27,-70,-111,-43,70,-111,-1,-70
99,0,0,0,3,0,70,-20,-25,-70,-94,-73,70,-111,18,-70
106,0,0,0,-8,-14,70,-7,25,-70,-81,-35,70,-107,-15,-70
