64,0,0,0,86,0,-70,2,-24,70,-109,-11,-70,-112,39,70
71,0,0,0,84,6,-70,5,-20,70,-110,-4,-70,-92,54,70
78,0,0,0,87,-6,-70,3,22,70,-118,36,-70,-107,5,70
85,0,0,0,84,-15,-70,-10,44,70,-117,69,-70,-118,-19,70
92,0,0,0,84,-13,-70,-5,20,70,-101,36,-70,-115,15,70
99,0,0,0,88,-8,-70,2,-19,70,-110,-28,-70,-110,61,70
106,0,0,0,83,-7,-70,-10,9,70,-131,5,-70,-108,51,70
113,0,0,0,92,-16,-70,-5,61,70,-127,48,-70,-116,-24,70
120,0,0,0,90,-12,-70,-8,57,70,-111,73,-70,-114,-9,70
127,0,0,0,76,-10,-70,-15,2,70,-122,13,-70,-130,38,70
134,0,0,0,86,-13,-70,1,-6,70,-121,-22,-70,-115,68,70
141,0,0,0,86,-13,-70,-13,56,70,-124,18,-70,-95,58,70
