43,0,0,0,-7,-40,70,-8,-10,-70,-128,-5,70,-116,-72,-70
50,0,0,0,-1,29,70,-8,-51,-70,-130,-45,70,-120,1,-70
57,0,0,0,0,24,70,-17,-59,-70,-115,-73,70,-124,3,-70
64,0,0,0,-7,-34,70,-6,-4,-70,-108,-14,70,-125,-39,-70
71,0,0,0,-15,-46,70,4,25,-70,-115,23,70,-117,-73,-70
78,0,0,0,-8,-33,70,-9,-11,-70,-131,-15,70,-110,-43,-70
85,0,0,0,3,24,70,-10,-38,-70,-122,-57,70,-122,36,-70
92,0,0,0,-8,6,70,-18,-13,-70,-104,-50,70,-121,3,-70
99,0,0,0,-21,-49,70,-9,35,-70,-123,10,70,-131,-42,-70
106,0,0,0,-17,-61,70,-3,39,-70,-133,7,70,-123,-63,-70
113,0,0,0,-1,-47,70,-14,-2,-70,-130,-38,70,-115,2,-70
