78,0,0,0,-5,-52,70,1,-33,-70,-92,13,70,-98,-80,-70
85,0,0,0,-12,10,70,8,-21,-70,-101,-19,70,-90,-22,-70
92,0,0,0,19,50,70,-1,-10,-70,-89,-48,70,-98,10,-70
99,0,0,0,-2,30,70,-6,-3,-70,-83,-26,70,-95,-9,-70
106,0,0,0,-7,-41,70,-5,-15,-70,-93,15,70,-100,-47,-70
113,0,0,0,-2,-55,70,-3,-14,-70,-91,11,70,-89,-61,-70
120,0,0,0,-14,15,70,-5,-1,-70,-107,-26,70,-97,1,-70
127,0,0,0,18,39,70,5,-3,-70,-102,-64,70,-107,27,-70
134,0,0,0,-9,6,70,6,0,-70,-85,-30,70,-102,-4,-70
141,0,0,0,0,-63,70,1,4,-70,-80,12,70,-89,-35,-70
148,0,0,0,-3,-65,70,1,5,-70,-87,0,70,-85,-34,-70
155,0,0,0,-3,-42,70,3,5,-70,-94,-39,70,-95,7,-70
