36,0,0,0,-1,40,70,-14,-52,-70,-89,-30,70,-82,-21,-70
43,0,0,0,8,54,70,-28,-61,-70,-100,-59,70,-101,20,-70
50,0,0,0,-5,20,70,-17,-11,-70,-75,-37,70,-84,-6,-70
57,0,0,0,-15,-47,70,13,38,-70,-86,9,70,-90,-48,-70
64,0,0,0,-16,-47,70,10,37,-70,-82,16,70,-79,-71,-70
71,0,0,0,-12,16,70,-20,-19,-70,-101,-16,70,-81,-22,-70
78,0,0,0,17,49,70,-16,-45,-70,-99,-55,70,-101,41,-70
85,0,0,0,1,23,70,-24,-13,-70,-86,-53,70,-96,12,-70
92,0,0,0,-14,-39,70,-1,50,-70,-88,-4,70,-99,-30,-70
99,0,0,0,-5,-60,70,15,69,-70,-83,22,70,-81,-57,-70
106,0,0,0,-12,-35,70,-14,24,-70,-86,-7,70,-75,-20,-70
