29,0,0,0,-7,51,-70,0,-39,70,-106,-12,-70,-103,44,70
36,0,0,0,-12,49,-70,-6,-29,70,-106,-13,-70,-94,68,70
43,0,0,0,-16,10,-70,-9,19,70,-118,24,-70,-92,33,70
50,0,0,0,9,-25,-70,7,32,70,-105,53,-70,-96,-27,70
57,0,0,0,-15,1,-70,-15,31,70,-106,81,-70,-121,-1,70
64,0,0,0,-17,29,-70,-3,-35,70,-110,19,-70,-113,34,70
71,0,0,0,-7,37,-70,8,-49,70,-107,-46,-70,-104,53,70
78,0,0,0,-16,21,-70,-14,3,70,-124,2,-70,-91,67,70
85,0,0,0,2,-38,-70,-4,40,70,-122,37,-70,-100,-11,70
92,0,0,0,9,-47,-70,-5,45,70,-105,77,-70,-109,-30,70
99,0,0,0,-15,-6,-70,-11,30,70,-97,41,-70,-115,14,70
106,0,0,0,-14,30,-70,15,-18,70,-115,-31,-70,-102,60,70
113,0,0,0,-29,18,-70,-2,-6,70,-117,-11,-70,-96,81,70
