43,0,0,0,-10,27,70,-13,-37,-70,-90,-34,70,-89,-18,-70
50,0,0,0,-1,36,70,-15,-47,-70,-85,-53,70,-88,19,-70
57,0,0,0,-2,8,70,-14,-37,-70,-74,-51,70,-83,-1,-70
64,0,0,0,-16,-32,70,-16,6,-70,-85,-4,70,-97,-31,-70
71,0,0,0,2,-48,70,-4,21,-70,-81,24,70,-85,-66,-70
78,0,0,0,-18,-37,70,-20,-3,-70,-90,5,70,-82,-62,-70
85,0,0,0,-10,25,70,-15,-16,-70,-98,-36,70,-100,0,-70
92,0,0,0,1,30,70,-19,-17,-70,-82,-59,70,-92,34,-70
99,0,0,0,-19,-25,70,-24,6,-70,-81,-47,70,-93,8,-70
106,0,0,0,-8,-42,70,-2,49,-70,-85,4,70,-89,-30,-70
113,0,0,0,-9,-45,70,-2,52,-70,-81,25,70,-80,-56,-70
120,0,0,0,-15,-28,70,-18,11,-70,-89,-7,70,-77,-26,-70
