43,0,0,0,-4,46,70,93,-22,-70,-99,-44,70,-104,7,-70
50,0,0,0,6,42,70,92,-24,-70,-92,-62,70,-100,12,-70
57,0,0,0,-6,-1,70,97,-16,-70,-95,-14,70,-102,-22,-70
64,0,0,0,-8,-45,70,99,-13,-70,-92,27,70,-92,-59,-70
71,0,0,0,-13,-38,70,93,-16,-70,-99,1,70,-89,-64,-70
78,0,0,0,-14,24,70,94,-8,-70,-104,-37,70,-108,4,-70
85,0,0,0,10,38,70,93,-7,-70,-85,-69,70,-101,33,-70
92,0,0,0,-13,7,70,92,-1,-70,-88,-44,70,-111,0,-70
99,0,0,0,-21,-47,70,88,9,-70,-108,12,70,-109,-38,-70
106,0,0,0,-13,-67,70,91,3,-70,-101,13,70,-96,-66,-70
113,0,0,0,-16,9,70,85,0,-70,-106,-25,70,-95,-4,-70
