15,0,0,0,-20,55,-70,-16,-13,70,-127,16,-70,-107,63,70
22,0,0,0,-14,18,-70,-19,28,70,-138,53,-70,-120,6,70
29,0,0,0,-10,7,-70,-27,36,70,-134,89,-70,-126,-11,70
36,0,0,0,-24,33,-70,-23,-4,70,-115,60,-70,-126,25,70
43,0,0,0,-30,52,-70,-23,-11,70,-134,-3,-70,-131,54,70
50,0,0,0,-28,47,-70,-22,0,70,-137,0,-70,-121,82,70
57,0,0,0,-15,-4,-70,-20,9,70,-134,30,-70,-110,38,70
64,0,0,0,4,-31,-70,-12,32,70,-127,64,-70,-122,-25,70
71,0,0,0,-16,2,-70,-27,37,70,-121,71,-70,-124,9,70
78,0,0,0,-25,41,-70,-17,-5,70,-129,3,-70,-132,38,70
85,0,0,0,-17,42,-70,-6,-5,70,-121,-20,-70,-114,75,70
92,0,0,0,-11,-13,-70,-16,39,70,-134,13,-70,-100,53,70
99,0,0,0,-1,-48,-70,-15,52,70,-130,45,-70,-116,-12,70
106,0,0,0,-13,-26,-70,-20,51,70,-115,66,-70,-124,6,70
113,0,0,0,-22,9,-70,-17,17,70,-119,17,-70,-132,43,70
