29,0,0,0,-14,-35,70,-7,-50,-70,-126,-19,70,-110,-48,-70
36,0,0,0,-16,-2,70,1,-79,-70,-121,-52,70,-118,12,-70
43,0,0,0,-8,-8,70,-9,-59,-70,-108,-49,70,-126,-10,-70
50,0,0,0,23,-3,70,16,3,-70,-114,3,70,-123,-40,-70
57,0,0,0,21,0,70,30,6,-70,-118,10,70,-119,-64,-70
64,0,0,0,20,-1,70,29,6,-70,-124,-19,70,-112,-32,-70
71,0,0,0,32,0,70,26,1,-70,-116,-54,70,-120,16,-70
78,0,0,0,17,4,70,16,-3,-70,-109,-42,70,-131,-12,-70
85,0,0,0,20,2,70,26,7,-70,-116,12,70,-125,-42,-70
92,0,0,0,23,19,70,14,5,-70,-119,8,70,-114,-63,-70
99,0,0,0,14,16,70,-13,-41,-70,-123,-34,70,-112,-8,-70
106,0,0,0,20,10,70,-5,-56,-70,-112,-67,70,-118,19,-70
