64,0,0,0,-11,54,-70,-11,7,70,-115,17,-70,-91,39,70
71,0,0,0,26,-25,-70,9,21,70,-113,39,-70,-108,-32,70
78,0,0,0,15,-21,-70,-1,31,70,-111,80,-70,-113,-15,70
85,0,0,0,-8,33,-70,-19,-16,70,-103,39,-70,-120,4,70
92,0,0,0,2,73,-70,-9,-30,70,-116,-5,-70,-121,40,70
99,0,0,0,4,61,-70,-11,-28,70,-116,-16,-70,-117,50,70
106,0,0,0,-4,42,-70,3,1,70,-119,16,-70,-97,52,70
113,0,0,0,7,-29,-70,-3,38,70,-119,54,-70,-115,-14,70
120,0,0,0,18,-31,-70,-1,47,70,-98,81,-70,-111,-17,70
127,0,0,0,-6,9,-70,-5,18,70,-103,21,-70,-125,36,70
134,0,0,0,4,49,-70,4,-7,70,-117,-35,-70,-112,63,70
141,0,0,0,-3,8,-70,6,8,70,-119,9,-70,-80,62,70
148,0,0,0,24,-51,-70,-2,51,70,-112,47,-70,-114,-7,70
