43,0,0,0,-8,11,70,-13,-36,-70,-98,-25,70,-91,-45,-70
50,0,0,0,6,47,70,-19,-63,-70,-101,-62,70,-96,16,-70
57,0,0,0,1,34,70,-24,-43,-70,-89,-65,70,-100,0,-70
64,0,0,0,-13,-41,70,-4,21,-70,-92,-5,70,-100,-34,-70
71,0,0,0,-10,-48,70,17,47,-70,-95,31,70,-91,-67,-70
78,0,0,0,-12,-36,70,-8,9,-70,-95,-2,70,-79,-60,-70
85,0,0,0,-5,25,70,-18,-35,-70,-106,-41,70,-107,12,-70
92,0,0,0,1,31,70,-28,-44,-70,-100,-75,70,-103,28,-70
99,0,0,0,-22,-33,70,-20,14,-70,-80,-41,70,-102,-7,-70
106,0,0,0,-9,-48,70,4,64,-70,-94,16,70,-98,-44,-70
113,0,0,0,-11,-62,70,-7,50,-70,-95,19,70,-86,-65,-70
120,0,0,0,-9,-9,70,-13,2,-70,-86,-33,70,-86,-15,-70
