50,0,0,0,-6,63,-70,-6,-7,70,-116,1,-70,-91,60,70
57,0,0,0,23,-6,-70,4,27,70,-122,57,-70,-111,-10,70
64,0,0,0,28,-12,-70,13,30,70,-99,81,-70,-109,-12,70
71,0,0,0,-7,30,-70,0,8,70,-109,16,-70,-118,30,70
78,0,0,0,4,57,-70,4,1,70,-115,-26,-70,-113,68,70
85,0,0,0,-9,4,-70,-5,13,70,-124,12,-70,-100,40,70
92,0,0,0,20,-34,-70,-11,37,70,-126,54,-70,-110,-23,70
99,0,0,0,10,-25,-70,-3,37,70,-101,60,-70,-109,-4,70
106,0,0,0,-9,12,-70,-4,6,70,-110,8,-70,-117,33,70
113,0,0,0,6,33,-70,9,0,70,-116,-27,-70,-96,69,70
120,0,0,0,-15,-4,-70,0,16,70,-123,17,-70,-98,52,70
