43,0,0,0,-7,-46,70,24,41,-70,-90,24,70,-92,-58,-70
50,0,0,0,-12,-44,70,11,31,-70,-95,7,70,-86,-69,-70
57,0,0,0,-3,38,70,-21,-29,-70,-96,-34,70,-99,-3,-70
64,0,0,0,17,53,70,-23,-58,-70,-84,-64,70,-99,25,-70
71,0,0,0,-12,-29,70,-17,17,-70,-89,-23,70,-95,-13,-70
78,0,0,0,-5,-50,70,36,75,-70,-85,33,70,-87,-59,-70
85,0,0,0,-19,-42,70,13,58,-70,-92,9,70,-83,-52,-70
92,0,0,0,2,20,70,-24,-3,-70,-100,-40,70,-99,16,-70
99,0,0,0,26,24,70,-20,-30,-70,-81,-67,70,-93,20,-70
106,374,0,0,232,0,70,-122,-25,-70,219,-11,70,-119,17,-70
