57,0,0,0,4,27,-70,-1,-8,70,-92,54,-70,-107,9,70
64,0,0,0,7,74,-70,0,-22,70,-114,-16,-70,-111,41,70
71,0,0,0,-7,65,-70,-12,3,70,-122,1,-70,-102,63,70
78,0,0,0,1,-27,-70,-13,19,70,-122,29,-70,-108,-3,70
85,0,0,0,21,-43,-70,-7,24,70,-105,71,-70,-113,-23,70
92,0,0,0,-10,7,-70,-17,14,70,-98,25,-70,-124,26,70
99,0,0,0,-1,50,-70,0,-5,70,-111,-31,-70,-109,69,70
106,0,0,0,-6,11,-70,-9,4,70,-125,8,-70,-93,50,70
113,0,0,0,13,-40,-70,-8,40,70,-119,46,-70,-105,-18,70
120,0,0,0,13,-31,-70,-4,45,70,-99,66,-70,-103,-10,70
127,0,0,0,-5,18,-70,-11,9,70,-110,7,-70,-118,38,70
134,0,0,0,1,40,-70,2,9,70,-112,-25,-70,-111,68,70
