64,0,0,0,23,-1,70,20,-2,-70,-100,21,70,-101,-74,-70
71,0,0,0,-10,14,70,28,-2,-70,-102,-10,70,-89,-26,-70
78,0,0,0,12,45,70,23,-5,-70,-99,-47,70,-104,22,-70
85,0,0,0,0,15,70,27,1,-70,-82,-41,70,-102,-1,-70
92,0,0,0,-3,-42,70,30,7,-70,-93,6,70,-101,-39,-70
99,0,0,0,-3,-55,70,33,8,-70,-91,16,70,-89,-62,-70
106,0,0,0,-18,8,70,23,8,-70,-114,-22,70,-98,2,-70
113,0,0,0,15,35,70,25,5,-70,-95,-55,70,-98,34,-70
120,0,0,0,-8,-14,70,27,6,-70,-89,-35,70,-109,0,-70
127,0,0,0,-8,-71,70,32,12,-70,-93,13,70,-100,-36,-70
134,0,0,0,-11,-71,70,32,6,-70,-91,-1,70,-93,-38,-70
