43,0,0,0,2,38,70,-2,-38,-70,-107,-47,70,-116,-2,-70
50,0,0,0,-6,25,70,-6,-30,-70,-99,-58,70,-115,-10,-70
57,0,0,0,-17,-33,70,-9,-33,-70,-104,-12,70,-115,-43,-70
64,0,0,0,-14,-9,70,-9,-31,-70,-100,17,70,-103,-69,-70
71,0,0,0,-15,-33,70,-7,-27,-70,-103,-12,70,-93,-54,-70
78,0,0,0,4,29,70,0,-13,-70,-104,-44,70,-104,8,-70
85,0,0,0,-3,13,70,-2,-11,-70,-95,-59,70,-98,5,-70
92,0,0,0,-22,-38,70,1,-17,-70,-101,-25,70,-105,-30,-70
99,0,0,0,-12,-56,70,-4,-15,-70,-99,16,70,-107,-64,-70
106,0,0,0,-15,-35,70,-8,-13,-70,-104,-16,70,-100,-53,-70
113,0,0,0,5,6,70,3,-1,-70,-105,-48,70,-104,14,-70
120,0,0,0,-9,-23,70,3,4,-70,-93,-74,70,-106,11,-70
127,0,0,0,-15,-59,70,0,9,-70,-95,-41,70,-119,-26,-70
