29,0,0,0,-20,33,-70,-18,2,70,-141,47,-70,-122,26,70
36,0,0,0,-6,5,-70,-20,42,70,-134,83,-70,-131,-21,70
43,0,0,0,-18,34,-70,-17,1,70,-109,58,-70,-124,19,70
50,0,0,0,-22,80,-70,-17,-13,70,-139,-16,-70,-127,53,70
57,0,0,0,-13,67,-70,-11,-4,70,-123,9,-70,-102,68,70
64,0,0,0,-17,-3,-70,-25,28,70,-142,51,-70,-125,11,70
71,0,0,0,0,-25,-70,-21,36,70,-128,81,-70,-127,-18,70
78,0,0,0,-25,16,-70,-15,35,70,-114,38,-70,-126,23,70
85,0,0,0,-15,52,-70,0,-11,70,-123,-37,-70,-123,66,70
92,0,0,0,-16,24,-70,-7,10,70,-119,6,-70,-92,70,70
99,0,0,0,2,-33,-70,-16,55,70,-131,48,-70,-120,10,70
106,0,0,0,6,-36,-70,-12,59,70,-117,75,-70,-121,-3,70
113,0,0,0,-21,8,-70,-29,33,70,-115,28,-70,-132,33,70
