92,0,0,0,-9,-45,70,-5,-9,-70,-95,17,70,-99,-61,-70
99,0,0,0,-14,-8,70,-11,-39,-70,-94,5,70,-102,-78,-70
106,0,0,0,1,22,70,-2,-53,-70,-100,-15,70,-84,-15,-70
113,0,0,0,15,41,70,-10,-52,-70,-97,-43,70,-102,13,-70
120,0,0,0,2,16,70,-14,-40,-70,-83,-44,70,-103,-6,-70
127,0,0,0,-15,-36,70,-10,8,-70,-95,-5,70,-113,-36,-70
134,0,0,0,0,-37,70,2,20,-70,-93,23,70,-101,-61,-70
141,0,0,0,-8,-32,70,-11,-14,-70,-89,-3,70,-87,-39,-70
148,0,0,0,6,30,70,-12,-34,-70,-107,-37,70,-103,24,-70
155,0,0,0,3,20,70,-14,-33,-70,-89,-59,70,-94,20,-70
162,0,0,0,-2,-37,70,-7,18,-70,-85,-21,70,-88,-14,-70
169,0,0,0,8,-72,70,6,47,-70,-87,21,70,-95,-55,-70
176,0,0,0,-7,-47,70,-8,19,-70,-91,-7,70,-85,-29,-70
