22,0,0,0,7,-16,-70,-16,29,70,-131,52,-70,-125,-24,70
29,0,0,0,7,-25,-70,-13,24,70,-123,85,-70,-130,-25,70
36,0,0,0,-13,46,-70,-11,-25,70,-130,23,-70,-133,43,70
43,0,0,0,-10,75,-70,11,-41,70,-135,-20,-70,-129,83,70
50,0,0,0,-23,20,-70,-21,-5,70,-149,27,-70,-116,40,70
57,0,0,0,2,-51,-70,-22,43,70,-141,71,-70,-133,-34,70
64,0,0,0,-14,-21,-70,-25,35,70,-120,51,-70,-130,8,70
71,0,0,0,-7,45,-70,-7,-19,70,-131,-36,-70,-136,57,70
78,0,0,0,-12,35,-70,-4,-9,70,-139,-4,-70,-114,69,70
85,0,0,0,-13,-37,-70,-17,55,70,-142,54,-70,-133,11,70
