36,0,0,0,6,53,-70,7,-6,70,-127,58,-70,-118,-26,70
43,0,0,0,19,20,-70,11,-7,70,-121,82,-70,-126,-8,70
50,0,0,0,25,11,-70,25,-14,70,-126,20,-70,-124,36,70
57,0,0,0,18,15,-70,16,-8,70,-139,-18,-70,-133,71,70
64,0,0,0,16,9,-70,13,-12,70,-145,15,-70,-119,35,70
71,0,0,0,25,-15,-70,9,-2,70,-135,54,-70,-130,-31,70
78,0,0,0,17,-7,-70,-3,11,70,-124,57,-70,-140,2,70
85,0,0,0,-6,9,-70,5,-12,70,-152,-10,-70,-154,45,70
92,0,0,0,-7,23,-70,8,-17,70,-135,-20,-70,-131,75,70
99,0,0,0,-7,5,-70,-23,28,70,-146,22,-70,-122,31,70
106,0,0,0,-6,15,-70,-10,75,70,-135,64,-70,-132,-22,70
113,0,0,0,-10,7,-70,-24,59,70,-119,49,-70,-144,19,70
