57,0,0,0,24,-18,-70,3,38,70,-106,82,-70,-105,-16,70
64,0,0,0,1,39,-70,-8,-13,70,-101,45,-70,-112,22,70
71,0,0,0,7,74,-70,9,-20,70,-109,-27,-70,-107,62,70
78,0,0,0,-10,30,-70,-10,4,70,-121,11,-70,-87,49,70
85,0,0,0,19,-37,-70,-10,41,70,-117,50,-70,-113,-26,70
92,0,0,0,12,-31,-70,-16,36,70,-110,69,-70,-112,-10,70
99,0,0,0,-8,23,-70,-4,-8,70,-111,-3,-70,-122,25,70
106,0,0,0,6,48,-70,9,-3,70,-112,-30,-70,-113,68,70
113,0,0,0,-6,-14,-70,-9,36,70,-119,12,-70,-96,43,70
120,0,0,0,33,-49,-70,4,59,70,-97,52,-70,-94,-23,70
127,0,0,0,7,-26,-70,-4,52,70,-102,51,-70,-110,3,70
134,0,0,0,-3,19,-70,2,10,70,-124,-7,-70,-117,45,70
