36,0,0,0,-9,37,-70,-11,-15,70,-90,56,-70,-103,15,70
43,0,0,0,-9,51,-70,-4,-40,70,-101,-11,-70,-107,43,70
50,0,0,0,-15,53,-70,-7,-30,70,-112,-15,-70,-95,63,70
57,0,0,0,-9,16,-70,-1,9,70,-112,31,-70,-90,34,70
64,0,0,0,3,-26,-70,2,29,70,-102,63,-70,-100,-35,70
71,0,0,0,-13,3,-70,-12,34,70,-98,83,-70,-111,3,70
78,0,0,0,-23,22,-70,-12,-23,70,-116,0,-70,-119,42,70
85,0,0,0,-12,36,-70,1,-26,70,-111,-24,-70,-102,76,70
92,0,0,0,-21,9,-70,-15,28,70,-122,18,-70,-92,52,70
99,0,0,0,0,-39,-70,-3,42,70,-112,55,-70,-100,-27,70
106,0,0,0,-9,-26,-70,-7,41,70,-98,71,-70,-108,-16,70
113,0,0,0,-17,8,-70,-5,7,70,-109,16,-70,-118,37,70
