22,0,0,0,-6,35,-70,-22,39,70,-131,68,-70,-129,-28,70
29,0,0,0,-9,46,-70,-14,18,70,-123,76,-70,-136,8,70
36,0,0,0,-9,43,-70,-16,-13,70,-138,0,-70,-141,48,70
43,0,0,0,-15,26,-70,-12,-10,70,-144,-7,-70,-125,77,70
50,0,0,0,-29,19,-70,-14,-2,70,-153,43,-70,-125,21,70
57,0,0,0,-1,33,-70,-29,19,70,-135,84,-70,-135,-19,70
64,0,0,0,16,-4,-70,10,-13,70,-121,32,-70,-140,16,70
71,0,0,0,16,-9,-70,20,-17,70,-134,-36,-70,-139,63,70
78,0,0,0,15,-5,-70,18,-11,70,-140,3,-70,-117,62,70
85,0,0,0,18,-18,-70,10,5,70,-141,46,-70,-134,-4,70
92,0,0,0,19,-16,-70,7,31,70,-121,67,-70,-141,0,70
99,0,0,0,10,-15,-70,-14,21,70,-136,-3,-70,-143,38,70
