50,0,0,0,-14,-30,70,-20,-39,-70,-98,-24,70,-119,-41,-70
57,0,0,0,-5,-58,70,-2,-4,-70,-107,23,70,-115,-76,-70
64,0,0,0,0,-50,70,-11,-22,-70,-106,-6,70,-97,-65,-70
71,0,0,0,-3,16,70,-25,-50,-70,-119,-44,70,-125,-4,-70
78,0,0,0,5,13,70,-23,-54,-70,-102,-73,70,-113,6,-70
85,0,0,0,-6,-41,70,-20,-11,-70,-107,-33,70,-122,-31,-70
92,0,0,0,-4,-39,70,2,22,-70,-103,24,70,-109,-62,-70
99,0,0,0,-21,-33,70,-9,-4,-70,-112,-12,70,-98,-67,-70
106,0,0,0,-6,2,70,-15,-35,-70,-109,-49,70,-108,0,-70
113,0,0,0,1,-2,70,-22,-33,-70,-102,-81,70,-115,16,-70
120,0,0,0,-13,-41,70,-9,23,-70,-91,-36,70,-115,-20,-70
127,0,0,0,-15,-65,70,5,48,-70,-109,16,70,-117,-57,-70
