57,0,0,0,-2,16,-70,-6,-11,70,-120,-7,-70,-121,45,70
64,0,0,0,2,17,-70,1,2,70,-114,-5,-70,-103,70,70
71,0,0,0,0,16,-70,0,-6,70,-118,34,-70,-104,10,70
78,0,0,0,-2,16,-70,1,-5,70,-110,68,-70,-102,-27,70
85,0,0,0,-1,8,-70,-14,11,70,-103,50,-70,-120,11,70
92,0,0,0,-11,1,-70,-18,11,70,-129,-30,-70,-136,56,70
99,0,0,0,-10,0,-70,-2,4,70,-128,-8,-70,-112,59,70
106,0,0,0,-9,0,-70,-1,5,70,-129,27,-70,-122,-3,70
113,0,0,0,-8,0,-70,4,-1,70,-118,60,-70,-116,-26,70
120,0,0,0,-10,-5,-70,-3,9,70,-104,19,-70,-123,21,70
127,0,0,0,-16,-7,-70,-6,8,70,-120,-36,-70,-130,55,70
